Gene_ID,Name,s_dmso,s_drb_1,s_flavopiridol_2,s_triptolide_3
AALF022522,,2.62,0,0,0
AALF022524,,7.02,2.95,2.25,2.23
AALF022525,,0,0,0,0
AALF022526,,1.53,2.81,0,4.83
AALF022527,,39.46,21.47,22.37,27.67
AALF022529,,0,1.1,0,2.54
AALF022530,,0.46,0.43,0,0
AALF022533,,3.32,1.02,0,0
AALF022534,,0,0,0,0
AALF022535,,10.34,10.82,2.61,6.5
AALF022536,,26.44,22.12,20.97,17.1
AALF022537,,1.31,4.83,5.19,0
AALF022539,,0,0,4.14,0
AALF022540,,0,0,0,0
AALF022541,,12.74,7.46,6.48,9.31
AALF022542,,0.79,0.72,0,0
AALF022547,,29.8,29.25,26.16,31.41
AALF022548,,0,0,0,0
AALF022549,,0,1.49,0,0
AALF022550,,0,0,0,0
AALF022552,,3.28,0.75,2.16,15.56
AALF022554,,22.78,12.5,7.1,9.56
AALF022557,,15.54,2.72,6.82,1.56
AALF022558,,19.51,8.68,11.56,2.74
AALF022559,,6.71,1.9,3.17,2.17
AALF022561,,0,0.23,0,0.52
AALF022562,,57.73,31.99,35.97,56.93
AALF022573,,0,0,2.09,0
AALF022574,,0,2.51,0,1.92
AALF022577,,3.4,1.06,0.59,0.95
AALF022578,,0,0,0,0
AALF022580,,26.84,23.43,29.91,29.74
AALF022581,,6.77,8.6,12.41,8.82
AALF022582,,79.95,33.56,36.95,21.44
AALF022583,,0,0,0,1.28
AALF022584,,0,0,0,0
AALF022587,,0,0,0,0
AALF022588,,21.27,11.16,6.93,4.24
AALF022595,,0,0,0,0
AALF022596,,0,0,0,0
AALF022597,,0,0,0,0
AALF022599,,37.43,18.87,24.65,4.23
AALF022600,,1216.77,1383.81,1372.31,1412.42
AALF022601,,0,1.8,0,0
AALF022602,,30.34,11.01,7.88,4.5
AALF022622,,0,0,0,0
AALF022623,,0,0,0,0
AALF022624,,0,0,0,0
AALF022625,,12.3,1.55,0.95,0.76
AALF022626,,86.8,29.96,33.11,17.85
AALF022627,,0,0,0,0
AALF022628,,0,0,0,0
AALF022629,,8.68,2.31,5.84,3.46
AALF022630,,51.03,16.58,24.71,13.84
AALF022631,,1090.11,1169.75,1065.8,1074.75
AALF022632,,47.48,8.96,6.54,2.72
AALF022641,,0,0,0,0
AALF022642,,0,0,0,0
AALF022643,,0,0,0,0
AALF022644,,0,0,0,0
AALF022645,,0,0,0,0
AALF022646,,0.8,0,0,0
AALF022647,,0,0,0,0
AALF022649,,0,0,1.75,0
AALF022650,,0,0,0,0
AALF022663,,2.19,0,0,4.61
AALF022664,,29.25,16.39,15.03,10.45
AALF022665,,13.43,23.02,32.6,33.99
AALF022666,,96.97,118.58,99.72,131.61
AALF022667,,0.34,0,0,0
AALF022669,,8.4,9.81,9.36,5.45
AALF022678,,0.98,1.2,1.72,0.34
AALF022679,,10.02,3.12,4.95,2.94
AALF022680,,4.21,2.58,0,0
AALF022681,,0.09,6.86,8.65,9.75
AALF022686,,0,0,0,0
AALF022687,,0,0,0,0.45
AALF022688,,10.64,3.04,0.97,0
AALF022689,,0,0,0,2.19
AALF022690,,5.33,6.08,6.37,4.39
AALF022691,,0,0,0,0
AALF022692,,0.4,1.23,0.9,1.24
AALF022693,,0,0,0,0
AALF022694,,0,0,0,0
AALF022695,,2.69,0.99,0,0.57
AALF022696,,0,0,0,0
AALF022697,,1.86,4.01,2.24,2.34
AALF022698,,57.61,73.02,55.88,49.09
AALF022699,,0,0,0,0
AALF022705,,31.33,21.73,22.7,24.77
AALF022706,,2.95,0,0.49,0
AALF022707,,0,0,3.94,0
AALF022708,,220.39,159.77,194.49,203.18
AALF022709,,48.06,36.55,41.68,45.1
AALF022710,,0,0,0,0
AALF022715,,0,0,0,0
AALF022716,,0,0,0,0
AALF022717,,0,0,0,0
AALF022719,,0,0,0,0
AALF022727,,0,0,0,0
AALF022728,,0.21,0.2,0.11,0.13
AALF022729,,10.21,8.4,6.13,4.04
AALF022730,,0,0,0,0
AALF022731,,17.9,5.16,3.69,8.13
AALF022733,,3.29,0.51,0,1.16
AALF022734,,213.82,197.17,189.91,176.74
AALF022735,,77.98,83.2,67.84,24.49
AALF022736,,0,1.51,0,0
AALF022737,,23.95,25.35,21.81,21.84
AALF022738,,0,0,0,0
AALF022739,,0,0,0,0
AALF022740,,10.39,7.63,12.55,7.17
AALF022741,,14.36,15.9,10.03,3.2
AALF022742,,13.35,3.3,7.68,4.39
AALF022743,,0,0,0,0
AALF022744,,238.55,56.37,53.07,61.16
AALF022745,,76.46,58.8,39.17,79.52
AALF022746,,0,0,0,0
AALF022749,,105.65,34.26,38.01,18.75
AALF022750,,0,0,0,0
AALF022752,,0,0,0,0
AALF022753,,0,0,0,0
AALF022754,,3.57,1.17,2.06,1.73
AALF022755,,14.98,17.04,14.8,25.63
AALF022756,,96.41,92.31,58.65,61.98
AALF022757,,0,0.41,0,0
AALF022758,,528.62,91.87,88.08,96.92
AALF022759,,7.32,5.79,4.2,2.18
AALF022760,,58.82,32.61,45.19,35.93
AALF022761,,66.12,35.48,45.6,51.04
AALF022764,,0,0,0,0
AALF022765,,14.51,5.68,5.28,0.33
AALF022766,,29.01,3.65,9.8,1.83
AALF022767,,38.48,18.07,19.65,26.49
AALF022768,,119.73,71.12,72.46,79.71
AALF022769,,0,0,0,0
AALF022770,,0,0,0,0
AALF022771,,3.36,3.07,3.06,1.26
AALF022772,,5.98,2.2,4.2,0.42
AALF022773,,18.73,23.81,32.31,12.69
AALF022774,,120.44,103.74,108.46,111.21
AALF022775,,87.8,0,65.49,61.81
AALF022776,,0.42,0,0,0
AALF022777,,1.16,1.07,0.77,0.31
AALF022779,,38.96,11.24,12.25,1.23
AALF022780,,28.98,8.04,7.27,2.67
AALF022781,,0,0,0,0
AALF022782,,8.3,9.82,3.12,13.74
AALF022783,,0,0,0,0
AALF022784,,0,1.19,0,0
AALF022785,,4.96,3.54,2.73,3.2
AALF022790,,0,0,0,0
AALF022791,,0,0,0,0
AALF022792,,0.87,0,2.3,1.84
AALF022793,,193.29,207.54,240.43,207.51
AALF022794,,0.7,0.52,0.18,0
AALF022795,,0.57,0,0,0
AALF022796,,0,0,0,0
AALF022797,,16.79,13.25,13.06,7.59
AALF022802,,0.05,0.13,0.06,0.15
AALF022804,,39.69,14.51,15.04,20.63
AALF022805,,14.45,9.82,7.25,14.51
AALF022806,,0,0.92,0,0
AALF022807,,0,0.41,0,0
AALF022809,,0,0,0,0.44
AALF022811,,5.61,0,9.84,0
AALF022812,,0,0,0,0
AALF022813,,0,0,0.38,0
AALF022814,,4.67,2.15,1.32,0.7
AALF022815,,1.53,0,0,0
AALF022816,,51.52,32.77,37.35,33.71
AALF022817,,0,0,0,0
AALF022818,,0,0,0,0
AALF022819,,154.11,156.38,160.03,171.81
AALF022820,,36.17,15.78,25.37,24.67
AALF022821,,0,0,0,0
AALF022822,,106.28,62.16,58.86,49.2
AALF022823,,84.4,28.32,44,25.02
AALF022824,,3.31,0.69,0.55,1.09
AALF022828,,1.86,0,0,0.98
AALF022830,,0,0,0,0
AALF022831,,0,0,0,0
AALF022833,,217.77,85.89,117.42,90.37
AALF022834,,50.78,20.77,33.54,29.41
AALF022835,,0,0,0,0
AALF022836,,12.51,5.16,3.09,5.75
AALF022837,,3.64,2.3,0.77,1.52
AALF022838,,8.58,4.28,7.38,8.96
AALF022839,,98.01,30.3,31.63,23.27
AALF022841,,1.27,0.82,0.97,0.15
AALF022843,,12.82,9.44,6.75,5.4
AALF022845,,87.54,10.74,4.19,11.18
AALF022848,,0,0,0,1.3
AALF022854,,16.9,3.2,5.89,5.24
AALF022855,,133.4,104.78,87.73,103.61
AALF022856,,0,0.56,0,0
AALF022857,,0.7,0,0,0
AALF022858,,16.06,13.91,8.29,20.57
AALF022859,,16.89,23.4,18,21.65
AALF022861,,263.5,230.11,238.45,250.47
AALF022862,,1.35,0.5,1.42,1.7
AALF022863,,534.13,501.85,467.34,563.78
AALF022865,,0,0,0,0
AALF022873,,1.75,2.15,0.77,3.69
AALF022874,,2.77,0,0.44,1.06
AALF022876,,0,0,0,0
AALF022878,,24.65,12.73,18.45,19.63
AALF022879,,0,0,0,0
AALF022880,,0,0,0,0
AALF022881,,0,0,0,0
AALF022882,,0,0,0,0
AALF022883,,0,0,0,0
AALF022884,,0,0,0,0
AALF022885,,0,0,0,0
AALF022886,,0,0,0,0
AALF022887,,8.63,5.2,3.41,3.64
AALF022893,,2.78,5.12,0,0
AALF022894,,0,0.52,0,0
AALF022895,,0,0,0,0
AALF022896,,0,0,0,0.64
AALF022897,,0,0,0,0
AALF022898,,7.45,4.54,5.13,4.83
AALF022899,,8.1,3.34,2,1.51
AALF022900,,0.71,0.78,0.32,0.6
AALF022902,,0.66,0.92,0.87,0
AALF022903,,34.52,29.27,24.96,15.34
AALF022904,,75.64,77.61,86.32,89.07
AALF022905,,16.87,40.81,30.75,26.2
AALF022906,,144.34,93.8,98.52,82.02
AALF022908,,105.66,53.66,62.02,76.36
AALF022909,,45.94,11.53,12.37,8.25
AALF022910,,70.15,53.58,45.96,44.29
AALF022918,,99.36,89.61,94.65,70
AALF022919,,0,0,0,0
AALF022920,,89.68,216.04,251.26,225.49
AALF022923,,1.8,0,0,0
AALF022924,,50.3,6.2,7.85,7.11
AALF022925,,0,0,0,0
AALF022926,,1.93,1.78,0,2.04
AALF022927,,7.42,0.92,0.62,0
AALF022928,,0,0,0,0
AALF022950,,13.57,3.35,7.41,1.74
AALF022951,,12.51,6.2,10.14,6.08
AALF022952,,8.62,4.41,8.2,0
AALF022953,,7.12,0,1.5,0.3
AALF022954,,0,0,0.9,0
AALF022955,,0.53,0,0,0.55
AALF022956,,6.96,0.68,2.08,1.36
AALF022957,,1.3,0.77,0.37,0.1
AALF022959,,0,0,0,0
AALF022963,,53.11,33.69,41.59,31.77
AALF022964,,132.05,74.59,53.37,67.01
AALF022965,,2.09,2.56,1.83,4.4
AALF022966,,0,0,0,0
AALF022969,,0.26,0,0,0
AALF022970,,0.25,0.46,0.17,0.18
AALF022971,,52.43,9.83,13.33,5.19
AALF022972,,0,0,0,0
AALF022973,,36.75,10.76,8.5,4.51
AALF022974,,182.71,57.18,71.52,57.2
AALF022975,,17.99,4.77,6.78,2.53
AALF022976,,75.98,14.83,46.04,44.79
AALF022981,,1.54,3.15,2.19,3.27
AALF022982,,1.81,0,2.74,1.08
AALF022983,,0,0,0,1.06
AALF022984,,12.81,11.07,12.7,9.22
AALF022985,,9.62,0,0.63,1.01
AALF022986,,0,0,0.35,0
AALF022987,,2.96,0.93,2.12,1.06
AALF022988,,0,1.26,0.66,0
AALF023002,,34.67,19.24,11.31,0.62
AALF023009,,28.88,16.07,12.53,7.11
AALF023010,,0,0,0,0
AALF023011,,0,0,0,0
AALF023014,,0,0,0,0
AALF023015,,0,0,0,0
AALF023019,,39.06,16.78,16.01,15.56
AALF023036,,0,0,0,0
AALF023037,,0,0,0,0
AALF023038,,881.49,1361.43,1257.96,1438.7
AALF023039,,11.23,0.28,0.4,0.22
AALF023040,,0,0,0,0
AALF023046,,10.77,1.95,0,0.73
AALF023047,,10.04,2.83,1.76,3.49
AALF023049,,0,0,0,0
AALF023053,,16.24,3.29,7.27,9.59
AALF023054,,308.7,375.42,333.96,391.23
AALF023055,,35.57,15.01,15.27,10.36
AALF023057,,0,0,0,0
AALF023063,,0,0,0,0
AALF023064,,0,0,0,0
AALF023065,,28.81,6.19,5.06,4.56
AALF023066,,0.55,3.57,2.92,3.5
AALF023067,,0,0,0,0
AALF023068,,0,0,0,0
AALF023069,,0,0,0,0
AALF023070,,0.66,0,0,0
AALF023071,,1.28,0,0.84,0.67
AALF023072,,0,0,0,0
AALF023073,,0,0,0,0
AALF023074,,0,0,0,0
AALF023075,,0,0,0,0
AALF023084,,339.23,189.06,183.67,138.06
AALF023085,,9.91,0,0,0
AALF023086,,83.17,46.89,45.88,17.44
AALF023087,,5.28,6.8,4.17,5.57
AALF023088,,2.93,1.01,3.62,0.58
AALF023089,,23.82,98.26,128.84,7.62
AALF023096,,0,0,0,0
AALF023105,,6.77,5.15,4.45,3.46
AALF023106,,4.15,3.34,3.53,0.91
AALF023107,,0,0,0,0
AALF023108,,0,0,0,0
AALF023113,,4.45,0,0,0
AALF023114,,266.63,234.47,201.97,241.42
AALF023115,,6.59,4.67,10.96,4.39
AALF023116,,1.32,0.19,0.46,0.37
AALF023117,,0.85,1.41,1.15,0
AALF023123,,6.21,4.08,9.35,8.42
AALF023125,,40.32,8.14,9.75,4.68
AALF023126,,42.21,24.84,21.22,19.7
AALF023127,,38.16,28.19,40.74,18.57
AALF023128,,6.48,2.11,0,1.21
AALF023129,,0.92,0,0,0
AALF023130,,133.41,75.09,50.3,36.04
AALF023131,,3.33,0,0,7.03
AALF023132,,5.24,3.09,3.76,2.89
AALF023133,,0.32,0,0,0
AALF023135,,4.3,8.34,12.46,0
AALF023136,,0,0,0,0
AALF023137,,2.22,0.44,0,0
AALF023139,,8.37,0.98,0,0.27
AALF023140,,10.21,7.79,7.21,8.31
AALF023141,,0.36,0,0,0
AALF023146,,10.03,1.24,4.43,0
AALF023147,,0,0,0,0
AALF023148,,54.22,14.69,19.04,19.69
AALF023149,,0,0.5,0,0.28
AALF023150,,0,3.07,0,0.5
AALF023151,,0,0,0,0
AALF023152,,0,2.44,1.75,0
AALF023153,,739.32,676.88,706.67,490.27
AALF023154,,0,0.78,0.66,0.04
AALF023155,,6.8,4.26,5.1,5.77
AALF023156,,34.97,3.51,2.51,4.69
AALF023157,,145.42,73.16,47.42,64.51
AALF023158,,0.6,1.95,0,1.26
AALF023159,,0,1.12,1.01,0.81
AALF023160,,2.97,0.87,0,0
AALF023161,mRpL16,84.07,17.07,26.17,26.55
AALF023162,,117.6,112.95,83.86,123.87
AALF023163,,0,0,0,0
AALF023164,,0,0,0,0
AALF023165,,7.27,4.36,6.68,3.33
AALF023167,,0,0,0,0
AALF023168,,59.02,35.08,32.59,25.73
AALF023169,,124.99,62.4,68.46,71.28
AALF023181,,16.66,36.41,22.62,0
AALF023182,,19.49,8.64,3.33,1.52
AALF023183,,42.12,58.52,62.54,57.01
AALF023184,,20.16,21.5,12.21,7.6
AALF023185,,0,0,0,0
AALF023186,,0,0,0,0
AALF023187,,3.45,0,0.91,2.18
AALF023192,,0,0,0,0
AALF023195,,0,0,0,0
AALF023196,,0,0,0,0
AALF023197,,0.54,0,0,0
AALF023199,,13.42,3.05,2.52,0.81
AALF023200,,0,0,0,0
AALF023202,,0,0,0,0
AALF023204,,16.29,16.27,4.28,2.83
AALF023205,,11.81,3.35,6.23,0
AALF023206,,0,0,0,0
AALF023207,,0,0,0,0
AALF023209,,0,0,0,0
AALF023210,,0,0,0,0
AALF023211,,0,0,0,0
AALF023212,,51.04,21.23,26.89,11.56
AALF023213,,35.21,21.01,9.78,9.86
AALF023214,,27.2,6.83,6.39,6.15
AALF023232,,0.78,7.22,5.16,5.79
AALF023233,,0,0,0,0
AALF023234,,0,0,0,0
AALF023235,,0.67,0,0.88,1.09
AALF023236,,1.69,0,0,0
AALF023244,,0.38,2.08,0.5,0.4
AALF023245,,488.66,441.15,423.81,451.6
AALF023246,,0.5,0,1.96,0.52
AALF023247,,11.55,28.86,17.39,5.22
AALF023248,,5.01,9.99,6.6,2.64
AALF023249,,33.25,42.99,59.47,60.44
AALF023250,,10.19,12.4,18.62,11.78
AALF023251,,0,0.69,0,0
AALF023252,,0,0,0,0
AALF023268,,7.84,5.3,3.75,3.44
AALF023269,,9.17,1.69,1.21,0
AALF023270,,566.78,585.04,571.19,582.45
AALF023271,,0,0,0,0
AALF023280,,0,0.76,0.36,0
AALF023281,,0.53,0,0.38,0.64
AALF023282,,1.21,0.47,0.57,0.55
AALF023283,,13.3,3,0,3.41
AALF023284,,0,0,0,0
AALF023285,,119.96,176.88,181.92,195.01
AALF023286,,0.24,0.68,0.32,1.29
AALF023287,,27.5,10.78,10.95,0.55
AALF023288,,13.87,11.64,4.7,1.57
AALF023289,,16.33,8.14,8.07,0
AALF023290,,17.62,16.96,17.92,13.88
AALF023291,,0,0,0,0
AALF023294,,19.04,7.33,6.52,5.9
AALF023295,,66.04,74.32,74.06,88.22
AALF023297,,12.77,1.6,2.68,3.67
AALF023298,,0,0,0,0
AALF023299,,11.46,9.92,8.79,9.74
AALF023300,,0,0,0,0
AALF023301,,0,0,0,0
AALF023302,,0,0,0,0
AALF023303,,8.31,0.85,3.65,0
AALF023304,,54.27,33.63,30.67,35.36
AALF023311,,0,0,0,0
AALF023312,,0,0,0,0.72
AALF023313,,0,0,0,0
AALF023314,,0.89,0,0,0.47
AALF023321,,0.3,0,0,0
AALF023322,,92.53,141.52,144.17,138.73
AALF023323,,25.62,17,31.22,10.65
AALF023324,,0,0,0,0
AALF023325,,5.9,4.35,0,2.49
AALF023326,,106.38,75.34,75.51,76.27
AALF023327,,0,0,0,0
AALF023328,,242.05,150.68,122.55,154.57
AALF023329,,2.18,0.86,0.46,1.07
AALF023330,,0,0,0,0
AALF023334,,3.21,0,0,1.4
AALF023335,,5.49,3.91,6.07,1.87
AALF023336,,3.45,1.2,2.48,0.72
AALF023338,,21.26,7.82,10.05,1.57
AALF023339,,13.28,7.43,6.2,1.27
AALF023340,,12.76,7.01,8.68,11.76
AALF023341,,0,0,0,0
AALF023342,,0,0,0,0
AALF023343,,0,0,0,0
AALF023345,,0,0,0,0
AALF023346,,26.71,13.37,11.9,6.83
AALF023350,,111.55,111.22,111.58,104.18
AALF023351,,4.24,4.22,4.32,0
AALF023352,,20.18,5.66,5.45,2.14
AALF023353,,1.13,0.56,0.4,0.58
AALF023362,,0,0,0,0
AALF023363,,0,0,0,0
AALF023364,,0,0,0,0
AALF023366,,0,0,0,0
AALF023367,,15.42,14.2,12.36,24.03
AALF023368,,45.11,60.25,73.18,78.28
AALF023369,,32.12,63.97,61.87,74.78
AALF023370,,1.05,1.45,1.38,3.87
AALF023371,,0,0,0,0
AALF023377,,0.6,0,1.8,0
AALF023379,,33.67,1.33,1.9,2.54
AALF023380,,41.76,7.69,3.5,7.2
AALF023381,,67.03,36.82,31.89,15.31
AALF023382,,9.31,16.03,12.46,14.24
AALF023384,,15.72,3.69,1.22,1.62
AALF023385,,1.56,5.02,2.05,0
AALF023389,,0,0,0,0
AALF023390,,0.16,0,0.61,0.33
AALF023391,,2.48,0,0,0.58
AALF023395,,0.65,0.6,0,0
AALF023396,,0,0,0,0
AALF023401,,0,0,0,0.52
AALF023402,,0,0,0,0
AALF023403,,0.14,0.09,0.02,0.07
AALF023404,,153.42,94.41,93.98,49.83
AALF023405,,35.44,12.88,7.37,4.92
AALF023408,,63.91,12.7,11.48,10.72
AALF023409,,42.93,15.05,8.08,8.62
AALF023410,,13.27,7.16,2.47,8.05
AALF023411,,1.15,0,1.51,0
AALF023413,,0,1.64,1.47,0.71
AALF023416,,2.04,0,0.38,0
AALF023417,,160.78,232.53,185.28,223.94
AALF023418,,1.26,1.55,0,1.33
AALF023420,,2.46,1.97,2.39,1.44
AALF023421,,7.35,3.74,3.31,3.06
AALF023423,,0.42,0,0,0
AALF023425,,0.53,0.2,0.47,0.1
AALF023426,,0,0,0,0
AALF023427,,5.77,4.55,3.26,0
AALF023428,,465.53,427.95,502.34,453.97
AALF023429,,12.21,2.61,3.36,1.5
AALF023430,,0,0.42,0,0
AALF023434,,0,0,0,0
AALF023435,,0,0,0,0
AALF023441,,1.43,0,0.94,0.38
AALF023442,,181.25,50.01,42.84,53.51
AALF023443,,1.43,2.31,0.94,0
AALF023444,,0.73,1,2.39,1.91
AALF023445,,0,0,0,0
AALF023446,,9.73,30.1,20,16.82
AALF023447,,1.61,0,0,0
AALF023448,,0,0,0,0
AALF023449,,2.45,0.75,0,0
AALF023455,,0,0,0,0
AALF023458,,0,0,0.04,0
AALF023461,,0,0,0,0
AALF023462,,8.82,4.06,1.94,0
AALF023466,,0.59,0.27,0.39,3.1
AALF023467,,215.9,54.96,30.85,38.25
AALF023468,,14.28,6.64,10.13,2.98
AALF023470,,0.77,0,0,0
AALF023473,,6.43,1.29,2.6,0
AALF023474,,49.26,12.59,22.05,2.7
AALF023476,,39.12,10.18,9.37,19.99
AALF023477,,0,0,0,1.18
AALF023479,,0,0,0,0
AALF023480,,0,0,0,0
AALF023481,,0,0,0,0
AALF023482,,0,0,0,0
AALF023498,,0.29,0,0.51,0
AALF023499,,29.6,15.03,16.13,15.06
AALF023500,,0,0,0,0
AALF023514,,0,0,0,0
AALF023515,,17.2,0.86,0.92,0.74
AALF023516,,6.62,0.51,0.6,0.73
AALF023517,,101.41,69.4,108.44,84.96
AALF023518,,0,0,0,0
AALF023520,,0,0,0,0
AALF023521,,33.99,14.79,16.55,13.45
AALF023523,,100.97,58.51,55.66,48.48
AALF023524,,135.3,137,123.77,144.67
AALF023525,,237.47,138.74,61.18,49.07
AALF023526,,4.53,1.92,0,0.84
AALF023527,,0.5,0.23,0.11,2.82
AALF023531,,0.25,0,0,0
AALF023532,,0.37,0,0,0
AALF023535,,13.46,7.29,10.43,0.83
AALF023536,,18.82,9.07,7.08,4.02
AALF023537,,72.34,25.31,30.97,22.27
AALF023538,,0,2.47,0,2.83
AALF023540,,0.06,0.09,0.13,0.08
AALF023541,,349.71,238.47,163.93,160.65
AALF023542,,75.41,59.49,52.03,67.5
AALF023543,,104.95,40.33,35.89,17.08
AALF023544,,58.56,32.66,38.03,27.21
AALF023545,,45.41,13.04,14.21,17.65
AALF023546,,71.05,34.08,51.15,35.86
AALF023547,,227.18,134.45,165.2,120.05
AALF023548,,967.31,1299.56,1226.18,1271.23
AALF023549,,6.91,4.24,4.25,2.43
AALF023550,,21.24,12.95,13.99,7.28
AALF023552,,0,0,0,0
AALF023553,,0.22,0.82,1.46,1.87
AALF023555,,0,0.41,0,0
AALF023556,,0,0,0,0
AALF023557,,0,0,0,0
AALF023558,,3.44,2.78,4.72,4.63
AALF023559,,0,0,0,0
AALF023560,,0,0,0,0
AALF023561,,0,0.53,1.51,1.85
AALF023562,,20.49,3.63,4.2,8.36
AALF023563,,0,0,0,0.74
AALF023565,,0,0,0.33,0
AALF023568,,0,0,0,0
AALF023572,,1.41,1.26,2.4,1.32
AALF023573,,2.06,2.89,2.71,0.91
AALF023574,,0,0,0,0
AALF023575,,0,0,0,0
AALF023576,,103.14,148.64,137.57,148.03
AALF023577,,2.12,0.98,9.79,2.24
AALF023578,,0.97,0,0,0.51
AALF023579,,521.14,493.33,398.93,452.79
AALF023591,,0,0,0,0
AALF023592,,0,0,0,0
AALF023593,,14.31,1.3,2.88,1.07
AALF023595,,26.8,5.04,5.12,2.21
AALF023596,,15.81,2.91,2.6,0
AALF023599,,29.1,19.22,12.26,5.75
AALF023601,,2.7,10.87,20.27,12.9
AALF023602,,47.09,31.53,32.54,29.95
AALF023603,,5.09,2.32,0.37,0.29
AALF023604,,0,0,0,0
AALF023605,,0,0,0,0
AALF023606,,0,0,0,0
AALF023607,,0,0,0,0
AALF023608,,0,0,0,0
AALF023609,,0,0,0,0
AALF023610,,0,0,0,0
AALF023611,,0,0,0,0
AALF023618,,5.61,1.65,3.64,1.29
AALF023619,,25.73,9.47,9.38,1.67
AALF023620,,25.88,5.74,7.24,4.96
AALF023621,,1164.94,1298.71,1270.1,1431.68
AALF023622,,0,0,0,0
AALF023623,,469.19,387.2,308.76,214.71
AALF023624,,5.49,1.89,0.9,3.25
AALF023625,,0,0,0,0
AALF023626,,0,0,0,0
AALF023637,,1512.39,553.24,542.03,623.09
AALF023638,,0,0,0,0
AALF023639,,0.8,0,0,3.37
AALF023640,,811.24,905,938.61,1041.9
AALF023641,,18.09,4.88,6.35,2.29
AALF023642,,0,0,0,0
AALF023644,,0,0,0,0
AALF023645,,66.74,46.66,43.1,60.88
AALF023646,,47.13,11.15,13.01,14.19
AALF023647,,0.87,0.61,0.82,0.26
AALF023648,,1.55,1.9,0.68,1.63
AALF023649,,30.41,20.96,22.95,2.96
AALF023654,,0,3.67,1.44,0.65
AALF023655,,0.54,0,0,0
AALF023657,,14.74,8.27,5.44,3.98
AALF023658,,11.02,2.03,2.9,0.77
AALF023659,,0,0,0,1.12
AALF023660,,0,0,0,0
AALF023661,,0,0,0,0
AALF023662,,0.62,0,0.82,0
AALF023663,,432.35,352.76,327.41,363.69
AALF023664,,286.3,372.88,556.44,496.91
AALF023665,,0,0,0.86,0.69
AALF023666,,3.71,1.39,0.79,1.27
AALF023668,,47.03,49.01,78.52,65.07
AALF023669,,5.09,2.94,4.06,2.56
AALF023670,,11.66,8.92,10.37,2.65
AALF023671,,3.81,1.83,3.64,4.11
AALF023672,,16.89,4.29,4.44,2.39
AALF023673,,51.32,18.76,25.9,4.07
AALF023674,,10.24,10.65,9.58,10.34
AALF023682,,0,0,0,0
AALF023694,,0,0,0,0
AALF023695,,0,0,0,0
AALF023696,,28.91,74.62,92.91,17.31
AALF023697,,0,0,0,0
AALF023698,,2.44,3.08,1.83,2.84
AALF023704,,7.07,2.17,6.21,4.97
AALF023705,,202.02,29.2,8.64,5.34
AALF023709,,0,0,0,0
AALF023710,,0,0,0,0
AALF023711,,0,0,0,0
AALF023712,,1.1,0,0,0
AALF023713,,0,0,0,0
AALF023714,,0,0,0,0
AALF023716,,0,0,0,0
AALF023721,,0,0,0,0
AALF023726,,0,0,0,0
AALF023728,,0,0,0,0.98
AALF023729,,0.33,0.9,0,0.69
AALF023730,,7.2,10.28,11.77,10.47
AALF023731,,3.63,3.82,6.15,1.09
AALF023732,,5.13,1.57,1.13,0.9
AALF023733,,24.85,22.07,24.2,18.48
AALF023734,,0,0,0,0
AALF023735,,0,0,0,0
AALF023738,,0.18,0.06,0.08,0
AALF023740,,57.45,26.05,33.53,20.83
AALF023741,,1.63,0,0,0
AALF023742,,0,0,0,0
AALF023743,,8.68,5.2,5.95,0
AALF023744,,1.32,0,0,0
AALF023745,,0.19,0,0,0
AALF023746,,31.5,15.46,4.15,5.53
AALF023747,,15.84,6.05,9.05,0.63
AALF023748,,5.62,2.77,4.59,0.92
AALF023750,,6.35,1.99,2.88,1.89
AALF023751,,1354.15,1919.54,1947.81,1980.16
AALF023752,,0,1,0,1.15
AALF023756,,118.71,100.34,100.9,114.03
AALF023763,,181.94,134.95,150.92,115.35
AALF023764,,390.65,290.03,305.65,319.96
AALF023765,,0,0,0,0
AALF023766,,36.75,24.48,28.02,23.44
AALF023767,,14.18,9.24,14.78,9.34
AALF023768,,0,0,0,0
AALF023769,,1.77,0,0,0
AALF023770,,57.86,20.27,16.78,11.75
AALF023771,,1.36,2.25,3.4,2.87
AALF023772,,6.16,3.85,5.47,5.28
AALF023773,,449.73,245.07,313.8,328.93
AALF023774,,53.58,41.99,56.78,9.71
AALF023775,,48.04,41.45,26.91,18.55
AALF023777,,161.58,167.9,153.66,182.39
AALF023778,,0,0.32,0,2.2
AALF023779,,3.14,2.57,5.06,0.74
AALF023780,,149.67,60.14,55.53,57.77
AALF023783,,0,0.64,0,0.3
AALF023784,,14.86,7.34,3.87,5.87
AALF023785,,1283.25,2977.91,1804.97,569.91
AALF023790,,3.67,1.67,2.04,1.03
AALF023793,,0,0,0.8,0.32
AALF023794,,9.31,8.42,6.86,3.99
AALF023797,,22.92,15.76,12.15,12.22
AALF023798,,247.38,167.91,184.71,182.73
AALF023799,,0.4,0.17,0.24,0.35
AALF023807,,0,0,0.87,0
AALF023808,,0,0,0,0
AALF023809,,0,0,0,0
AALF023810,,14.9,16.25,15.57,4.1
AALF023811,,119.5,129.19,112.42,114.37
AALF023812,,80.22,77.61,65.01,59.16
AALF023813,,705.56,810.36,1004.77,962.87
AALF023814,,69.13,62.39,64.61,13.16
AALF023815,,613.73,369.73,436.03,365.51
